thread_id,customer_text,agent_text
430719,"@AppleSupport Im using iTunes 12.7 on Windows,,",@217422 Thank you. Do you currently have a SIM card in your iPhone?
449508,Does anyone else get a slight shock on the pinky finger when holding the @115858 iPhone 6s Smart Battery Case? The really small gap of exposed metal always hits right where I naturally test my finger causing a shock. Surly that can’t be good/planned. 😬🙄,@221528 Thanks for reaching out. This is not an experience we want to hear. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT
1710667,Hey @AppleSupport what’s up with the letter I️ being autocorrected with that exclamation point and boxed question mark?,@518230 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
188555,@AppleSupport iOS 11.0.2,@160255 We want your iPhone to be charged when you need it. Check out these tips to optimize your battery life: https://t.co/TpjqFp3jxD
1202895,"2017 :impossible pour @115858 de me redonner MON mot de passe ET MON compte, même après un appel avec @AppleSupport !On marche sur la tête 🙃",@402600 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj
333607,"@AppleSupport Yes, several times. This happened in both iOS 11.0.1 and 11.0.2",@3922 Let's look deeper into this together. DM us and we'll continue there. https://t.co/GDrqU22YpT
2027767,Dear @115858 &amp; @AppleSupport ever since the new update my IPHONE 7 has been laggy &amp; slow.....say it ain’t so 😩 please fix this ASAP!,@599640 That's not the experience we want you to have.  DM us to let us know which country you are located in. https://t.co/GDrqU22YpT
559154,@AppleSupport for the past few weeks my phone has been freezing repeatedly with the @126972 app and wont even allow me to lock it once it freezes. The screen freezes and sound continues. What’s going on?,"@250674 We'll be more than happy to look into this with you. Let us know which iPhone and iOS version we will be working with today. Also, let us know what you are doing to restore functionality to your iPhone when this occurs."
1837079,@applesupport my phone won’t connect to WiFi since the iOS 11. Also has touchscreen problems and voicemail issues. Please fix this shit!,"@329233 We’d love to help. To start, send us a DM letting us know if you’ve attempted connecting with multiple Wi-Fi networks. https://t.co/GDrqU22YpT"
1586819,@AppleSupport please get this keyboard under control!!!!!!,"@232774 If you're having issues with your keyboard, we'd like to help. Please let us know details about what you're experiencing."
587086,"@AppleSupport Not that I know of, what are the vision accessibility options?","@258660 Let's try restarting to see if that stops the haptic response. The Vision Accessibility options are all listed here: https://t.co/mTzNMBwb6Z
Which version of iOS are you using?"
2193327,"@AppleSupport Thanks for reaching out.

Error persists when restarting Sierra installer. Now reinstalling HS.

Reason I first started this downgrade quest is bc Bluetooth isn’t working on this new machine (dunno if that’s HS related or not, immediately upgraded from S to HS after I got it)","@641900 Installing the latest version of macOS, updates both your firmware and software, so we do recommend working with the latest release. Let us know once the installation to High Sierra completes, and if you're still running into the same behavior there."
2406696,Never buying an @115858 product again. 2 year old iPod nano and it won't switch on. £129 for what! Jokers 😠,@692146 Let's work together to find the best possible solution for your iPod. We'd like to start by gathering more information. Can you DM us the iOS version and what you experienced before the device went dead? https://t.co/GDrqU22YpT
875124,@AppleSupport why does my WiFi not want to stay connected??,@327771 Maintaining your Wi-Fi connection is expected &amp; we'd like to help. Does this happen with all Wi-Fi networks or only one?
944198,The new iPhone update has made my life a living hell. Songs literally just skip for no reason. I hate you @115858,@343880 We'd like to look into this. Please DM us. https://t.co/GDrqU22YpT
2435311,"@AppleSupport Is it possible to save the ""reserve copy” on your locale drive or NAS?","@163700 Hi there. So we can better answer your question, please DM additional details. https://t.co/GDrqU22YpT"
2126005,@AppleSupport can you please fix the “I” glitch? It is difficult to send a professional email without this basic feature.,@355950 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
1721799,@AppleSupport 11.0(15A372),@521024 Thanks! Let's meet up in DM to gather some more information. https://t.co/GDrqU22YpT
2696159,I was looking at a photo of my schedule when the photos app crashed and now all of my photos are gone??? Wtf @AppleSupport,@757635 Let's get you pointed in the right direction!  Reach out to our team that specializes in Photos at: https://t.co/IBIY3vMgPj
2341783,I might spike my phone because of the ! ? crap. Dang I️t @115858,@677373 Let's see if we can help with your issue. DM us what iOS version you currently have installed. We'll get started there. https://t.co/GDrqU22YpT
123118,@AppleSupport  https://t.co/eoyB4bDXPM,@143498 We want to ensure you get reconnected. When you're ready send us a Direct Message and we'll take it from there. https://t.co/GDrqU22YpT
1456481,"@AppleSupport through iTunes but I deleted some songs a while ago , how can I get them back ?",@61276 We can take a look together. DM us and we'll work from there: https://t.co/GDrqU22YpT
1052197,@AppleSupport It’s just a white screen. It’s updated to 11.0.3,@340170 Thanks for that info. DM us &amp; let us know if you've tried any other steps &amp; we'll go from there. https://t.co/GDrqU22YpT
2628988,"Hey @115858 thanks for #ios11.1.2, can you maybe fix the calculator now? https://t.co/wG2hFg4A77",@360090 What kind of issue are you having with the calculator? Let us know in Direct Message and we'll help out. https://t.co/GDrqU22YpT
2652584,"@AppleSupport I have the iPhone 7, iOS 11.1 and I was on safari trying to log into my @115937 account",@747421  We'll be glad to help you get to the bottom of this issue. First lets back up your device and update to the recent iOS version 11.1.2. Let us know if that helps.
2948374,"okay @115858 I have had my #iPhoneX for about two weeks and just got the #AppleWatchSeries3 . I have tried EVERYTHING to pair the phone to my truck and to pair the watch to my phone, nothing is working and #bluetooth keeps being interrupted. What do I do in a situation like this?","@814283 We know that having the Bluetooth connection is vital for using with your Watch. When you say the connection is interrupted, is that happening when pairing or after everything is paired up? Let's continue our conversation in DM. You can reach us at the link below. https://t.co/GDrqU22YpT"
1890108,my iphone just went from 100% to 20% in a matter of 3 minutes i'm suing @AppleSupport,@563663 That's not the experience we want you to have with your iPhone. Join us in DM so we may better assist you: https://t.co/GDrqU22YpT
2020585,@115858 what’s wrong with the “I️”,@597552 We can help you out. Take a gander at the following article and DM us with any questions. Thanks. https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT
2896171,@AppleSupport how do I reset my iPad? I have tried to to connect to iTunes.. still saying iPad is disabled,"@802531 We would be happy to help. If the iPad is disabled and connected to iTunes, we'll need to put the iPad in recovery mode. This help to explain the steps: https://t.co/F1QfwW1u1N At the top select, 'If you can't sync or connect with iTunes, use recovery mode.'"
2520816,"Do me fucking better @115858
My iPhone 7 keeps crashing, freezing at times, and then to top it all off it’s overheating @AppleSupport","@718008 We're here for you. We know that you expect more our of your iPhone. As such, let's meet in DM and go from there. Thanks! https://t.co/GDrqU22YpT"
1331970,@AppleSupport 6s and iOS 11,"@430738 Thanks. Tell us more about the issues you are having with your apps, please. Are they not launching?"
2026218,@115858 ya had one fucking job,@513224 DM us some details on what you’re noticing with your iPhone. We’ll meet you there to work towards a resolution. https://t.co/GDrqU22YpT
6833,"@AppleSupport My battery lasts less than my former 3gs, after installing #iOS11 . I am furious!",@612186 We'd love to help out. Join us in DM and let us know which version of iOS 11 you have installed currently. https://t.co/GDrqU22YpT
2562356,@AppleSupport I would either move it to my laptop or put it on an external hard drive which could be accessed from both computers.,"@727169 Check out the following article for information on how to transfer an iTunes Library: https://t.co/lQg9Mr0sdj

For your iPod, meet us in DM and we can look in to options for it from there. https://t.co/GDrqU22YpT"
